case_id,n_voters,c1,c3,c5,max_block,n_block_holders,ss_max,ss_controlled,ss_top1,n_voters_in_ss,taxonomy,controller_type
case-gauntlet-recommendation-re-ena,3025,0.1312858083316219,0.33061287006555606,0.4667299734355617,0.1312858083316219,8,0.1424,False,0.1424,50,widely_held_block,delegate_block
case-gauntlet-recommendation-set-we,85,0.22099809378645976,0.5812227665673692,0.8480900781203572,0.22099809378645976,6,0.2274,False,0.2274,50,widely_held_block,delegate_block
case-gauntlet-recommendation-tusd-f,2018,0.34906798465023375,0.6772085927676315,0.9229845032618258,0.34906798465023375,6,0.4685,False,0.4685,50,widely_held_block,delegate_block
case-gauntlet-recommendations-lower,2692,0.1528551442804693,0.4192326399775357,0.601991605424142,0.1528551442804693,10,0.1607,False,0.1568,50,widely_held_block,delegate_block
case-gauntlet-risk-parameter-update,15656,0.2762339826169437,0.4986214295556648,0.6571218157259094,0.2762339826169437,6,0.3402,False,0.3402,50,widely_held_block,delegate_block
case-gauntlet-synchronicity-price-a,12812,0.23825744203583973,0.5703391452882333,0.7511314893435088,0.23825744203583973,7,0.2496,False,0.2496,50,widely_held_block,delegate_block
case-gauntlet-usdc.e-supply-and-bor,3886,0.23466604778739192,0.528248480912613,0.7218004947431046,0.23466604778739192,7,0.2619,False,0.2619,50,widely_held_block,delegate_block
case-gho-cross-chain-strategy-launc,1060,0.35101735491112585,0.748827889938631,0.8877991540073535,0.35101735491112585,5,0.4192,False,0.4192,50,widely_held_block,delegate_block
case-gho-facilitator-onboarding-pro,20323,0.41058717258580174,0.6697249749874199,0.8994326472127812,0.41058717258580174,6,0.6122,False,0.6122,50,widely_held_block,delegate_block
case-gho-increase-borrow-rate,3147,0.11736698042474403,0.32211548842474624,0.4456520659828347,0.11736698042474403,7,0.1237,False,0.1214,50,widely_held_block,delegate_block
case-gho-liquidity-pools,2258,0.25338485721410003,0.48823492139538904,0.6693326790470686,0.25338485721410003,7,0.3009,False,0.3009,50,widely_held_block,delegate_block
case-gho-liquidity-pools:-primary-p,13090,0.34619815527543635,0.5711303828971427,0.7948787396728966,0.34619815527543635,6,0.4593,False,0.4593,50,widely_held_block,delegate_block
case-gho-parameter-adjustment-gover,397,0.2650924288983459,0.6611612675257433,0.8728881516062705,0.2650924288983459,6,0.3161,False,0.3161,50,widely_held_block,delegate_block
case-gho-stability-module,13342,0.41239157246319474,0.7283261464704205,0.9339599126954328,0.41239157246319474,5,0.5424,False,0.5424,50,widely_held_block,delegate_block
case-gho-steward:-agile-parameter-c,13992,0.17680651076282786,0.3719469828751253,0.5269151940854285,0.17680651076282786,9,0.2058,False,0.2058,50,widely_held_block,delegate_block
case-gho-stewards,847,0.23014140400708435,0.5722133419642722,0.7736294835553982,0.23014140400708435,7,0.2801,False,0.2801,50,widely_held_block,delegate_block
case-gho-stewards:-agile-parameter-,1543,0.33597292282745006,0.6120854143186693,0.8470344311469477,0.33597292282745006,7,0.4316,False,0.4316,50,widely_held_block,delegate_block
case-gho-unpause-and-freezing,32,0.17069936954406284,0.46923062126040777,0.7250531694626596,0.17069936954406284,7,0.1804,False,0.1804,32,widely_held_block,delegate_block
case-governance-frtamework-for-port,1268,0.9644633745303555,0.9857874068272922,0.9898024739803202,0.9644633745303555,1,1.0,True,1.0,50,controlled,whale_control
case-grant-emission_admin-for-optim,17655,0.3729112221422125,0.6691380935749566,0.8602203766993421,0.3729112221422125,6,0.5221,False,0.5221,50,widely_held_block,delegate_block
case-greenlight-for-gho,1978,0.182541871638036,0.451314836620069,0.637635451290001,0.182541871638036,8,0.1994,False,0.1994,50,widely_held_block,delegate_block
case-incentivized-delegate-campaign,17653,0.32421222052107,0.5735977859354807,0.7911624720681423,0.32421222052107,7,0.408,False,0.408,50,widely_held_block,delegate_block
case-increase-borrow-cap-for-mai,9803,0.42766252003386296,0.7380598988768043,0.9276405076228826,0.42766252003386296,5,0.6091,False,0.6091,50,widely_held_block,delegate_block
case-increase-community-preference-,334,0.4348237856544428,0.7260383779669196,0.88998257537194,0.4348237856544428,5,0.6236,False,0.6236,50,widely_held_block,delegate_block
case-increase-gho-borrow-rate,13403,0.12395350880163117,0.3638708572432899,0.5542152655847035,0.12395350880163117,10,0.1297,False,0.1297,50,widely_held_block,delegate_block
case-increase-maticx-supply-cap,20,0.501744290045363,0.8564365476817478,0.9603216021416519,0.501744290045363,4,1.0,True,1.0,20,controlled,whale_control
case-increase-stablecoin-optimal-bo,3136,0.11914325861221153,0.3006532814714948,0.42477206563229,0.11914325861221153,6,0.1321,False,0.1321,50,widely_held_block,delegate_block
case-increase-weth-optimal-ratio,425,0.41938255748901604,0.7859228088861017,0.8876226125462742,0.41938255748901604,5,0.5132,False,0.5132,50,widely_held_block,delegate_block
case-integrate-pocket-rpc-aave,2009,0.44788796615277277,0.8962447047001976,0.9668430485332414,0.44788796615277277,2,0.401,False,0.401,50,widely_held_block,delegate_block
case-integrating-makerdao's-dsr-int,1089,0.21785207738102574,0.5356015931249875,0.6884435047844393,0.21785207738102574,8,0.2445,False,0.2445,50,widely_held_block,delegate_block
case-introduce-liquidity-incentives,20,0.18469438871716803,0.47984496123463216,0.6601230343794713,0.18469438871716803,9,0.2024,False,0.2012,20,widely_held_block,delegate_block
"case-introducing-""curator""-llama",12657,0.17711416840261054,0.4212729489765877,0.5570368650636142,0.17711416840261054,10,0.1957,False,0.1957,50,widely_held_block,delegate_block
case-joint-incentive-program-with-p,336,0.39470191316511,0.7053712015010264,0.8299031996995169,0.39470191316511,5,0.5365,False,0.5365,50,widely_held_block,delegate_block
case-knc-onboarding-aavev3-ethereum,1644,0.1477520439322009,0.3879587682172816,0.5565738365523171,0.1477520439322009,11,0.1579,False,0.1579,50,widely_held_block,delegate_block
case-launch-aave,21316,0.3620292478420032,0.647895227048931,0.890826731530999,0.3620292478420032,6,0.4765,False,0.4765,50,widely_held_block,delegate_block
case-launch-aave-boba-network,267,0.3852075820059208,0.8015999491097556,0.8670010362076055,0.3852075820059208,3,0.3411,False,0.3411,50,widely_held_block,delegate_block
case-launch-aave-harmony,527,0.4730486206043459,0.9453905937048155,0.9756479841844654,0.4730486206043459,2,0.462,False,0.462,50,widely_held_block,delegate_block
case-launch-aave-metis,541,0.44247522544147105,0.8030282254005756,0.8905187870739194,0.44247522544147105,4,0.5661,False,0.5661,50,widely_held_block,delegate_block
case-launch-aave-optimism,1102,0.31085090780766367,0.6859692583890244,0.7863752447463909,0.31085090780766367,4,0.353,False,0.353,50,widely_held_block,delegate_block
case-launch-gho-plasma,150,0.4170687778007165,0.7821682923703537,0.8813437707181986,0.4170687778007165,4,0.5095,False,0.5095,50,widely_held_block,delegate_block
case-ldo-emission_admin-for-ethereu,11998,0.3561846262007529,0.6164583173382533,0.8604744676986568,0.3561846262007529,6,0.4517,False,0.4517,50,widely_held_block,delegate_block
case-ldo-reward-controller-access,6,0.9999888583083256,0.9999979248477091,0.9999999093346061,0.9999888583083256,1,1.0,True,1.0,6,controlled,whale_control
case-lend/aave-migration-and-activa,186,0.2976954199358272,0.48986816520749465,0.5520266547504205,0.2976954199358272,3,0.3933,False,0.3933,50,widely_held_block,delegate_block
case-list-ghst-aave-polygon,1029,0.738332422075933,0.8800153206041283,0.9186700783800097,0.738332422075933,2,1.0,True,1.0,50,controlled,whale_control
case-llama-aave,2575,0.1833936960506372,0.4763050806414719,0.704567940031774,0.1833936960506372,7,0.1917,False,0.1917,50,widely_held_block,delegate_block
case-lower-tusd-and-ltv,7,0.6705331672061249,0.9999996203782587,0.9999998962498637,0.6705331672061249,2,1.0,True,1.0,7,controlled,whale_control
case-lrt-and-wsteth-unification,293,0.5035407625683994,0.6945998785982664,0.7978358432808903,0.5035407625683994,4,1.0,True,1.0,50,controlled,whale_control
case-maticx-risk-parameter-interest,10167,0.3908012209757671,0.675141346199071,0.8792591362051894,0.3908012209757671,6,0.541,False,0.541,50,widely_held_block,delegate_block
case-maticx-supply-cap-increase-pol,15094,0.3039604714563339,0.5579896275215559,0.7750088633301462,0.3039604714563339,7,0.3797,False,0.3797,50,widely_held_block,delegate_block
case-merit-new-aave-alignment,1558,0.24876776602899417,0.5329701194757304,0.7071453287499321,0.24876776602899417,7,0.2961,False,0.2961,50,widely_held_block,delegate_block
case-migrate-consolidate-polygon-tr,15755,0.37677766197040347,0.6751579948284545,0.8961766914824074,0.37677766197040347,6,0.5409,False,0.5409,50,widely_held_block,delegate_block
case-onboard-ageur-aave-arbitrum,16362,0.3064148351310282,0.5968828977013652,0.8158094887016059,0.3064148351310282,7,0.3624,False,0.3624,50,widely_held_block,delegate_block
case-onboard-ageur-aave-optimism,16584,0.2986378948774743,0.58284195513487,0.7970464942442679,0.2986378948774743,7,0.3593,False,0.3593,50,widely_held_block,delegate_block
case-onboard-ausd-aave,199,0.36528041549357376,0.7199598057819423,0.8385482214976531,0.36528041549357376,6,0.4303,False,0.4303,50,widely_held_block,delegate_block
case-onboard-bnbx-aave,938,0.2803173006499868,0.6504670941884767,0.8512195325733193,0.2803173006499868,6,0.3103,False,0.3103,50,widely_held_block,delegate_block
case-onboard-gho-and-migrate-stream,202,0.3653876412708675,0.7201711454720017,0.8387943720741268,0.3653876412708675,6,0.4367,False,0.4367,50,widely_held_block,delegate_block
case-onboard-llamarisk-aave-risk,927,0.3490321571295941,0.7720698121673955,0.9326229770439426,0.3490321571295941,5,0.4049,False,0.4049,50,widely_held_block,delegate_block
case-onboard-lseth-aave,160,0.3805684548862602,0.8469353202792755,0.9211446276113173,0.3805684548862602,3,0.366,False,0.366,50,widely_held_block,delegate_block
case-onboard-native-usdc-aave,1424,0.20343448434467656,0.3933066158533391,0.5467275553966882,0.20343448434467656,7,0.2376,False,0.2376,50,widely_held_block,delegate_block
case-onboard-new-risk-service-provi,724,0.3682786258136418,0.6760119406886093,0.8077795283074833,0.3682786258136418,7,0.468,False,0.468,50,widely_held_block,delegate_block
case-onboard-rseth-arbitrum-and,440,0.4269990245617152,0.7365612874852363,0.8530587537965492,0.4269990245617152,5,0.5873,False,0.5873,50,widely_held_block,delegate_block
case-onboard-slisbnb-aave,386,0.29410371512997496,0.7115444577040376,0.8544185150524056,0.29410371512997496,6,0.314,False,0.314,50,widely_held_block,delegate_block
case-onboard-steaklrt-aave,421,0.3666117606315881,0.7611358937544896,0.8911377889476638,0.3666117606315881,5,0.4241,False,0.4241,50,widely_held_block,delegate_block
case-onboard-stg-ethereum-aave,13233,0.1264497755206337,0.294792239293782,0.4435992073606426,0.1264497755206337,9,0.1382,False,0.1382,50,widely_held_block,delegate_block
case-onboard-stone-aave,356,0.3959513741241073,0.8130188378557552,0.8983506699957264,0.3959513741241073,4,0.4284,False,0.4284,50,widely_held_block,delegate_block
case-onboard-strata-srusde-january-,131,0.37358930350719066,0.7473477331888646,0.8891913736114856,0.37358930350719066,5,0.4616,False,0.4616,50,widely_held_block,delegate_block
case-onboard-strata-srusde-tokens,123,0.31710221414091616,0.768159773619418,0.9033113550768304,0.31710221414091616,5,0.3045,False,0.3045,50,widely_held_block,delegate_block
case-onboard-susde-aave,1631,0.39801782836675803,0.7591488419778286,0.8863797917815383,0.39801782836675803,5,0.4842,False,0.4842,50,widely_held_block,delegate_block
case-onboard-tbtc-aave,401,0.4627848735764802,0.7399023632791073,0.8479973673792618,0.4627848735764802,5,0.7109,False,0.7109,50,widely_held_block,delegate_block
case-onboard-usd1-aave,268,0.5038747804923009,0.7197274395835652,0.8407808576470021,0.5038747804923009,5,1.0,True,1.0,50,controlled,whale_control
case-onboard-usdai-susdai,112,0.37835460807291205,0.8446591303140856,0.9191850551160776,0.37835460807291205,3,0.3586,False,0.3586,50,widely_held_block,delegate_block
case-onboard-usdg-aave,232,0.3729492423665712,0.808178272589313,0.8875698181151659,0.3729492423665712,3,0.3789,False,0.3789,50,widely_held_block,delegate_block
case-onboard-weeth-aave,1001,0.3524214024572597,0.7510397769333351,0.890566917398392,0.3524214024572597,5,0.4175,False,0.4175,50,widely_held_block,delegate_block
case-onboard-xsolvbtc-aave,187,0.5819257708327414,0.7410875731804332,0.850330495739374,0.5819257708327414,4,1.0,True,1.0,50,controlled,whale_control
case-onboarding-ethx-aave,2388,0.11689979675117317,0.3217992009986791,0.45637182007269017,0.11689979675117317,8,0.121,False,0.1205,50,widely_held_block,delegate_block
case-onboarding-sfrxeth-aave,2804,0.15109844326558958,0.369531067765546,0.4986551769060696,0.15109844326558958,8,0.171,False,0.171,50,widely_held_block,delegate_block
case-onboarding-weth-aave,448,0.4248944496485095,0.6851655198824939,0.8031831088988202,0.4248944496485095,4,0.6148,False,0.6148,50,widely_held_block,delegate_block
case-onboarding-wsteth-aave,1791,0.2444086927576283,0.49986217966275315,0.6810871921647073,0.2444086927576283,8,0.301,False,0.301,50,widely_held_block,delegate_block
case-optimism-create-eth-e-mode,1976,0.40632379311899114,0.7401506976479392,0.9557914273656326,0.40632379311899114,5,0.5293,False,0.5293,50,widely_held_block,delegate_block
case-optimism-supply-cap-update,1728,0.23261599820845294,0.48213646916690844,0.6607759339741672,0.23261599820845294,7,0.2745,False,0.2745,50,widely_held_block,delegate_block
case-optimizing-eth-rates,58,0.27653332105788836,0.7678952837483957,0.9562292847445455,0.27653332105788836,4,0.3539,False,0.3539,50,widely_held_block,delegate_block
case-oracle-improvement-for-pegged-,276,0.9238257745877524,0.9550531922193718,0.9752075618436441,0.9238257745877524,1,1.0,True,1.0,50,controlled,whale_control
case-orbit-program-renewal,792,0.3945318564676693,0.6576486411700833,0.8112394229879988,0.3945318564676693,6,0.5596,False,0.5596,50,widely_held_block,delegate_block
case-orbit-program-renewal-may-2024,625,0.264256717651443,0.6434922721321431,0.8335896235330694,0.264256717651443,6,0.2802,False,0.2802,50,widely_held_block,delegate_block
case-parameter-change-disclaimer-bo,1996,0.3666235794871785,0.839967852589023,0.965093572547346,0.3666235794871785,4,0.3647,False,0.3647,50,widely_held_block,delegate_block
case-pause-link-borrowing,33,0.6048562192320083,0.9999701431079483,0.9999807884055785,0.6048562192320083,3,1.0,True,1.0,33,controlled,whale_control
case-pause-uni-borrowing,43,0.6048475315756955,0.9999557803608191,0.9999730360762566,0.6048475315756955,3,1.0,True,1.0,43,controlled,whale_control
case-polygon-borrow-rate-adjustment,544,0.3542220619502978,0.8351079884227524,0.9614720198264164,0.3542220619502978,4,0.371,False,0.371,50,widely_held_block,delegate_block
case-polygon-liquidity,16596,0.26150118966966646,0.6292644557073472,0.8057283484385899,0.26150118966966646,6,0.2876,False,0.2876,50,widely_held_block,delegate_block
case-polygon-market-wmatic-risk,354,0.3627007632996768,0.8383221747631884,0.9874375702060915,0.3627007632996768,4,0.4075,False,0.4075,50,widely_held_block,delegate_block
case-polygon-parameter-update,3673,0.2545382360629431,0.6986846047725079,0.9851747598077385,0.2545382360629431,5,0.3036,False,0.2977,50,widely_held_block,delegate_block
case-polygon-supply-cap-update,1817,0.336041792861161,0.6135236905397051,0.8496763162791484,0.336041792861161,7,0.4144,False,0.4144,50,widely_held_block,delegate_block
case-polygon-supply-cap-update-23.0,1763,0.21512023143573708,0.417599308944249,0.5884501466259423,0.21512023143573708,9,0.2552,False,0.2552,50,widely_held_block,delegate_block
case-prices-operational-update.-uni,16,0.20050395049622843,0.4560960682739546,0.6334650042929926,0.20050395049622843,9,0.2278,False,0.2278,16,widely_held_block,delegate_block
case-prime-instance-restore-eth,261,0.39739136211227144,0.7277752815270229,0.8517435306119752,0.39739136211227144,6,0.5253,False,0.5253,50,widely_held_block,delegate_block
case-prime-instance-wsteth-borrow,204,0.37107950733213413,0.6989077980460787,0.8171409893846382,0.37107950733213413,6,0.4912,False,0.4912,50,widely_held_block,delegate_block
case-private-voting-for-aave-govern,16843,0.299889347063346,0.5848686744564497,0.7997155120472488,0.299889347063346,7,0.3655,False,0.3655,50,widely_held_block,delegate_block
case-proposal-for-deploying-“whitel,7672,0.4243539602218849,0.7599877439180737,0.9777080285476978,0.4243539602218849,5,0.5507,False,0.5507,50,widely_held_block,delegate_block
case-proposal-for-senate-enable,14713,0.1327272176126858,0.35127229328287135,0.5155508599088453,0.1327272176126858,8,0.1396,False,0.1396,50,widely_held_block,delegate_block
case-propose-aave-curve,203,0.4657911750505071,0.9237895729776572,0.9597469857731623,0.4657911750505071,3,0.4755,False,0.4755,50,widely_held_block,delegate_block
case-pyth-support-aave,2067,0.3052187514473525,0.5907458857465849,0.8069512822376359,0.3052187514473525,7,0.3725,False,0.3725,50,widely_held_block,delegate_block
case-pyusd-reserve-configuration-up,327,0.41220933786300806,0.7814590743527944,0.8956420435540986,0.41220933786300806,5,0.5132,False,0.5132,50,widely_held_block,delegate_block
case-qualify-the-security-incident-,1895,0.1328218563803152,0.35589884679568606,0.4755614829159534,0.1328218563803152,4,0.1398,False,0.1398,50,widely_held_block,delegate_block
case-quarterly-gas-rebate-distribut,15125,0.11591038706654552,0.2933155919702783,0.40883810388883357,0.11591038706654552,8,0.1235,False,0.1235,50,widely_held_block,delegate_block
case-raise-minimum-aave-holding,768,0.7509672376285661,0.8613940679846297,0.9227907112821371,0.7509672376285661,3,1.0,True,1.0,50,controlled,whale_control
case-receipt-gauntlet-insolvency-fu,6075,0.17676770192073724,0.512414087539056,0.7931731808447446,0.17676770192073724,7,0.1915,False,0.1915,50,widely_held_block,delegate_block
case-recommendation-freeze-and-set,1332,0.24347998691722306,0.5889694525431716,0.8020609898802586,0.24347998691722306,6,0.278,False,0.278,50,widely_held_block,delegate_block
case-remove-community-preference-fo,343,0.3782328600516474,0.7781760391404464,0.881004675327059,0.3782328600516474,4,0.4251,False,0.4251,50,widely_held_block,delegate_block
case-remove-usds-collateral-and,141,0.38739811634592297,0.7707000259311587,0.9148517819647559,0.38739811634592297,5,0.4758,False,0.4758,50,widely_held_block,delegate_block
case-renew-llamarisk-risk-service,265,0.3972962883214278,0.7564395807974627,0.8766227552739306,0.3972962883214278,6,0.491,False,0.491,50,widely_held_block,delegate_block
case-repay-excess-crv-debt,5784,0.13365262866372712,0.3874321515262184,0.6263721184048837,0.13365262866372712,9,0.1377,False,0.1377,50,widely_held_block,delegate_block
case-request-for-approval.-bounty,1576,0.8056589523192141,0.90198554238186,0.9270245851087645,0.8056589523192141,2,1.0,True,1.0,50,controlled,whale_control
case-rescue-mission-phase-short,7,0.5042654061999903,0.999973584481573,0.9999874215511189,0.5042654061999903,2,1.0,True,1.0,7,controlled,whale_control
case-reserve-factor-updates-polygon,12781,0.1410719817797616,0.33743678062794147,0.4884469049993787,0.1410719817797616,6,0.1556,False,0.1556,50,widely_held_block,delegate_block
case-revenue-indexed-deficit-offset,96,0.5984872283920226,0.8245968690955837,0.9213986488859431,0.5984872283920226,4,1.0,True,1.0,50,controlled,whale_control
case-revised-arc:-add-1inch,1810,0.6617650777079397,0.9769993271295638,0.9903781196047408,0.6617650777079397,3,1.0,True,1.0,50,controlled,whale_control
case-risk-off-framework-for-the-aav,2741,0.19206034225198368,0.4748482154084982,0.6501162545417426,0.19206034225198368,9,0.2103,False,0.2103,50,widely_held_block,delegate_block
case-risk-parameter-updates-2022-04,23,0.29074487290829437,0.8140031599031043,0.9982969761567381,0.29074487290829437,4,0.3403,False,0.3228,23,widely_held_block,delegate_block
case-risk-parameter-updates-for-aav,13229,0.13042870437028703,0.31368882521577585,0.4612398033644824,0.13042870437028703,7,0.1428,False,0.1428,50,widely_held_block,delegate_block
case-risk-parameters-update-for,12872,0.1474239379026641,0.40645052042869145,0.62594486698492,0.1474239379026641,8,0.1514,False,0.1514,50,widely_held_block,delegate_block
case-risk-steward-parameter-updates,456,0.46410791924460465,0.7602258654004985,0.8743302119643033,0.46410791924460465,6,0.7142,False,0.7142,50,widely_held_block,delegate_block
case-risk-stewards-phase-capsplusst,18373,0.44130982950063247,0.7394097640818305,0.9634147969086857,0.44130982950063247,5,0.6036,False,0.6036,50,widely_held_block,delegate_block
case-safe-borrowing-rewards-program,222,0.7985716483748245,0.923839783733911,0.9734037311861976,0.7985716483748245,2,1.0,True,1.0,50,controlled,whale_control
case-safety-incentives-implementati,3,0.8501160660913649,1.0000000000000002,1.0000000000000002,0.8501160660913649,2,1.0,True,1.0,3,controlled,whale_control
case-safety-module-create-gho/usdc,781,0.2636909042097775,0.6413748456148904,0.8287035962429674,0.2636909042097775,6,0.2959,False,0.2959,50,widely_held_block,delegate_block
case-safety-module-polygon,12862,0.13137773499229843,0.32213726460964315,0.4732961533682967,0.13137773499229843,8,0.1403,False,0.1403,50,widely_held_block,delegate_block
case-safety-module-update-part,3244,0.26107873620497074,0.6413091560005504,0.8253654281693903,0.26107873620497074,6,0.2816,False,0.2816,50,widely_held_block,delegate_block
case-safety-module-upgrade-part,15285,0.43944947191744455,0.694899999272557,0.8264809213047227,0.43944947191744455,6,0.6624,False,0.6624,50,widely_held_block,delegate_block
case-safety-module-upgrade-part-iii,2260,0.37374060143028076,0.6807978552389959,0.8791971738045199,0.37374060143028076,6,0.528,False,0.528,50,widely_held_block,delegate_block
case-safety-module-upgrade-v1.5,16147,0.22928197146113935,0.5534470028914356,0.7101035743531107,0.22928197146113935,8,0.2567,False,0.2567,50,widely_held_block,delegate_block
case-sdai-aave-onboarding,12612,0.1177499011385645,0.34391234346252836,0.521757452326171,0.1177499011385645,9,0.1252,False,0.1252,50,widely_held_block,delegate_block
case-sdai-onboarding,16,0.29762084286003887,0.6706406973913676,0.8687038903174875,0.29762084286003887,7,0.354,False,0.354,16,widely_held_block,delegate_block
case-sdai-onboarding-aave,1674,0.20068057560318076,0.3776081070360582,0.4972493892652169,0.20068057560318076,8,0.2363,False,0.2363,50,widely_held_block,delegate_block
case-security-and-agility-aave,4243,0.10770750753728363,0.30965486939795106,0.5009764955813116,0.10770750753728363,10,0.1106,False,0.1106,50,widely_held_block,delegate_block
case-service-provider-proposal,532,0.26388965950426313,0.6601308208437091,0.8491629832207171,0.26388965950426313,6,0.306,False,0.306,50,widely_held_block,delegate_block
case-set-arb-emission-admin,2938,0.24986535129163714,0.5945994113740305,0.7861817217187181,0.24986535129163714,7,0.2888,False,0.2888,50,widely_held_block,delegate_block
case-set-ethx-and-emission,1404,0.28623755084163177,0.6231530439453276,0.8009513241154439,0.28623755084163177,7,0.3557,False,0.3557,50,widely_held_block,delegate_block
case-set-metis-foundation-wallet,13979,0.4012501761042977,0.6738106548249456,0.8930383778514336,0.4012501761042977,6,0.5586,False,0.5586,50,widely_held_block,delegate_block
case-set-reserve-factors-for-gusd,4,0.5611219086433898,0.999839274960658,1.0,0.5611219086433898,3,1.0,True,1.0,4,controlled,whale_control
case-shall-raise-the-threshold,1510,0.9927530299803865,0.9994366379992486,0.9996027488386973,0.9927530299803865,1,1.0,True,1.0,50,controlled,whale_control
case-should-aave-deploy-strategies,1149,0.8171237290183908,0.8861628309528408,0.9102356295561733,0.8171237290183908,1,1.0,True,1.0,50,controlled,whale_control
case-should-aave-extend-liquidity-m,182,0.6797321072020975,0.9305780027162492,0.9689206285538037,0.6797321072020975,3,1.0,True,1.0,50,controlled,whale_control
case-should-aave-grants-dao-approve,208,0.3727492782716459,0.5792234297249604,0.7166632352524414,0.3727492782716459,6,0.543,False,0.543,50,widely_held_block,delegate_block
case-should-aave-onboard-wrapped-us,1029,0.409210389933545,0.8233042717216653,0.9038275317985927,0.409210389933545,4,0.4456,False,0.4456,50,widely_held_block,delegate_block
case-should-aave-released?,2911,0.3022444590425535,0.7764547541704283,0.9097371991281856,0.3022444590425535,5,0.3174,False,0.3174,50,widely_held_block,delegate_block
case-should-aave-remove-flash-loan,205,0.9516006341274654,0.9908776595645233,0.9971667171562085,0.9516006341274654,1,1.0,True,1.0,50,controlled,whale_control
case-should-eleven-(11)-total-risk,297,0.8832794320702863,0.9858604021043816,0.9904976644856617,0.8832794320702863,2,1.0,True,1.0,50,controlled,whale_control
case-should-five-(5)-total-risk,7252,0.3472512481223408,0.7198778086215792,0.9954101915632493,0.3472512481223408,5,0.438,False,0.438,50,widely_held_block,delegate_block
case-should-four-(4)-total-risk,815,0.4537044908048145,0.8085356922829092,0.9579465406349066,0.4537044908048145,4,0.5228,False,0.5228,50,widely_held_block,delegate_block
case-should-gauntlet's-dynamic-risk,340,0.3146112752058805,0.8785282169524716,0.9587903027207518,0.3146112752058805,4,0.3371,False,0.3367,50,widely_held_block,delegate_block
case-should-liquidation-bonuses-red,296,0.5893278817298351,0.8896861035869044,0.9557637371978883,0.5893278817298351,4,1.0,True,1.0,50,controlled,whale_control
case-should-nine-(9)-total-risk,2119,0.16191119960308684,0.4739423534749214,0.6157791241015547,0.16191119960308684,7,0.1778,False,0.1778,50,widely_held_block,delegate_block
case-should-seven-(7)-total-risk,309,0.4708763197727381,0.889511397153927,0.9347650028105919,0.4708763197727381,3,0.5832,False,0.5832,50,widely_held_block,delegate_block
case-should-six-(6)-total-risk,9784,0.24734391012795962,0.6038572654162125,0.7960207110182325,0.24734391012795962,5,0.2783,False,0.2783,50,widely_held_block,delegate_block
case-should-thirteen-(13)-total-ris,576,0.8190030324008698,0.9240061617652355,0.968731212827936,0.8190030324008698,2,1.0,True,1.0,50,controlled,whale_control
case-should-three-(3)-total-risk,690,0.36391317351043706,0.9194350865811802,0.9893957555649768,0.36391317351043706,4,0.3362,False,0.3288,50,widely_held_block,delegate_block
case-should-twelve-(12)-total-risk,279,0.7118726036631978,0.9027105552511068,0.9671804562114525,0.7118726036631978,4,1.0,True,1.0,50,controlled,whale_control
case-should-uma-token-added,503,0.424222113797157,0.7781849019306548,0.9138069626450379,0.424222113797157,4,0.5441,False,0.5441,50,widely_held_block,delegate_block
case-sigma-prime-audit-budget-exten,12628,0.12773437181112282,0.3225363048397341,0.4919887468047674,0.12773437181112282,10,0.1326,False,0.1326,50,widely_held_block,delegate_block
case-stablecoin-curve-amendment,650,0.37054133501196257,0.8039707679236697,0.9385202866273382,0.37054133501196257,4,0.4367,False,0.4367,50,widely_held_block,delegate_block
case-statatoken-operational-update,17,0.20743559502427236,0.5566716958952093,0.8163785350181902,0.20743559502427236,7,0.2261,False,0.2261,17,widely_held_block,delegate_block
case-steur-onboarding-aave,13564,0.13344132511358717,0.3371440311040748,0.4752665046171793,0.13344132511358717,8,0.1456,False,0.1456,50,widely_held_block,delegate_block
case-steward-deployment:-mainnetswa,116,0.37552837941922473,0.763639169035689,0.8785109561894778,0.37552837941922473,4,0.3754,False,0.3754,50,widely_held_block,delegate_block
case-stg-onboarding-aavev3-ethereum,1699,0.19636505568615364,0.42045743642050826,0.6137193398622018,0.19636505568615364,9,0.2207,False,0.2207,50,widely_held_block,delegate_block
case-stkabpt-emissions-update,229,0.47605245666409934,0.7422819251536411,0.849900059765177,0.47605245666409934,5,0.7489,False,0.7489,50,widely_held_block,delegate_block
case-strategy-sunset-aave,2729,0.22383852509893706,0.618410023976363,0.98745173417536,0.22383852509893706,5,0.2037,False,0.1943,50,widely_held_block,delegate_block
case-supply-and-borrow-cap-risk,255,0.3613977539222381,0.6964225759688277,0.8262784265355656,0.3613977539222381,5,0.4261,False,0.4261,50,widely_held_block,delegate_block
case-supply-and-borrow-cap-updates,8184,0.1925177217107704,0.4623253253453275,0.6362090040876389,0.1925177217107704,9,0.2121,False,0.2121,50,widely_held_block,delegate_block
case-supply-cap-update-savax-avalan,8552,0.3210365556981837,0.5771760237492327,0.7955263299608092,0.3210365556981837,6,0.4045,False,0.4045,50,widely_held_block,delegate_block
case-supply/borrow-cap-updates-poly,9,0.27216404955020423,0.6700869748950969,0.9116678239096451,0.27216404955020423,4,0.3183,False,0.3183,9,widely_held_block,delegate_block
case-susd-risk-parameter-adjustment,192,0.383672430964749,0.6607177637183858,0.8753472324931723,0.383672430964749,6,0.5574,False,0.5574,50,widely_held_block,delegate_block
